# wavelength_A  flux_norm
6250.89386  1.00000000
6251.03138  1.00000000
6251.16890  1.00000000
6251.30641  1.00000000
6251.44393  1.00000000
6251.58145  1.00000000
6251.71896  1.00000000
6251.85648  1.00000000
6251.99400  1.00000000
6252.13152  1.00000000
6252.26903  1.00000000
6252.40655  1.00000000
6252.54407  1.00000000
6252.68159  1.00000000
6252.81910  1.00000000
6252.95662  1.00000000
6253.09414  1.00000000
6253.23165  1.00000000
6253.36917  1.00000000
6253.50669  1.00000000
6253.64421  1.00000000
6253.78172  1.00000000
6253.91924  1.00000000
6254.05676  1.00000000
6254.19427  1.00000000
6254.33179  1.00000000
6254.46931  1.00000000
6254.60683  1.00000000
6254.74434  1.00000000
6254.88186  1.00000000
6255.01938  1.00000000
6255.15689  1.00000000
6255.29441  1.00000000
6255.43193  1.00000000
6255.56945  1.00000000
6255.70696  1.00000000
6255.84448  1.00000000
6255.98200  1.00000000
6256.11951  1.00000000
6256.25703  1.00000000
6256.39455  1.00000000
6256.53207  1.00000000
6256.66958  1.00000000
6256.80710  1.00000000
6256.94462  1.00000000
6257.08214  1.00000000
6257.21965  1.00000000
6257.35717  1.00000000
6257.49469  1.00000000
6257.63220  1.00000000
6257.76972  1.00000000
6257.90724  1.00000000
6258.04476  1.00000000
6258.18227  1.00000000
6258.31979  1.00000000
6258.45731  1.00000000
6258.59482  1.00000000
6258.73234  1.00000000
6258.86986  1.00000000
6259.00738  1.00000000
6259.14489  1.00000000
6259.28241  1.00000000
6259.41993  1.00000000
6259.55744  1.00000000
6259.69496  1.00000000
6259.83248  1.00000000
6259.97000  1.00000000
6260.10751  1.00000000
6260.24503  1.00000000
6260.38255  1.00000000
6260.52007  1.00000000
6260.65758  1.00000000
6260.79510  1.00000000
6260.93262  1.00000000
6261.07013  1.00000000
6261.20765  1.00000000
6261.34517  1.00000000
6261.48269  1.00000000
6261.62020  1.00000000
6261.75772  1.00000000
6261.89524  1.00000000
6262.03275  1.00000000
6262.17027  1.00000000
6262.30779  1.00000000
6262.44531  1.00000000
6262.58282  1.00000000
6262.72034  1.00000000
6262.85786  1.00000000
6262.99537  1.00000000
6263.13289  1.00000000
6263.27041  1.00000000
6263.40793  1.00000000
6263.54544  1.00000000
6263.68296  1.00000000
6263.82048  1.00000000
6263.95799  1.00000000
6264.09551  1.00000000
6264.23303  1.00000000
6264.37055  1.00000000
6264.50806  1.00000000
6264.64558  1.00000000
6264.78310  1.00000000
6264.92062  1.00000000
6265.05813  1.00000000
6265.19565  1.00000000
6265.33317  1.00000000
6265.47068  1.00000000
6265.60820  1.00000000
6265.74572  1.00000000
6265.88324  1.00000000
6266.02075  1.00000000
6266.15827  1.00000000
6266.29579  1.00000000
6266.43330  1.00000000
6266.57082  1.00000000
6266.70834  1.00000000
6266.84586  1.00000000
6266.98337  1.00000000
6267.12089  1.00000000
6267.25841  1.00000000
6267.39592  1.00000000
6267.53344  1.00000000
6267.67096  1.00000000
6267.80848  1.00000000
6267.94599  1.00000000
6268.08351  1.00000000
6268.22103  1.00000000
6268.35854  1.00000000
6268.49606  1.00000000
6268.63358  1.00000000
6268.77110  1.00000000
6268.90861  1.00000000
6269.04613  1.00000000
6269.18365  1.00000000
6269.32117  1.00000000
6269.45868  1.00000000
6269.59620  1.00000000
6269.73372  1.00000000
6269.87123  1.00000000
6270.00875  1.00000000
6270.14627  1.00000000
6270.28379  1.00000000
6270.42130  1.00000000
6270.55882  1.00000000
6270.69634  1.00000000
6270.83385  1.00000000
6270.97137  1.00000000
6271.10889  1.00000000
6271.24641  1.00000000
6271.38392  1.00000000
6271.52144  1.00000000
6271.65896  1.00000000
6271.79647  1.00000000
6271.93399  1.00000000
6272.07151  1.00000000
6272.20903  1.00000000
6272.34654  1.00000000
6272.48406  1.00000000
6272.62158  1.00000000
6272.75909  1.00000000
6272.89661  1.00000000
6273.03413  1.00000000
6273.17165  1.00000000
6273.30916  1.00000000
6273.44668  1.00000000
6273.58420  1.00000000
6273.72172  1.00000000
6273.85923  1.00000000
6273.99675  1.00000000
6274.13427  1.00000000
6274.27178  1.00000000
6274.40930  1.00000000
6274.54682  1.00000000
6274.68434  1.00000000
6274.82185  1.00000000
6274.95937  1.00000000
6275.09689  1.00000000
6275.23440  1.00000000
6275.37192  1.00000000
6275.50944  1.00000000
6275.64696  1.00000000
6275.78447  1.00000000
6275.92199  1.00000000
6276.05951  1.00000000
6276.19702  1.00000000
6276.33454  1.00000000
6276.47206  1.00000000
6276.60958  1.00000000
6276.74709  1.00000000
6276.88461  1.00000000
6277.02213  1.00000000
6277.15964  1.00000000
6277.29716  1.00000000
6277.43468  1.00000000
6277.57220  1.00000000
6277.70971  1.00000000
6277.84723  1.00000000
6277.98475  1.00000000
6278.12227  1.00000000
6278.25978  1.00000000
6278.39730  1.00000000
6278.53482  1.00000000
6278.67233  1.00000000
6278.80985  1.00000000
6278.94737  1.00000000
6279.08489  1.00000000
6279.22240  1.00000000
6279.35992  1.00000000
6279.49744  1.00000000
6279.63495  1.00000000
6279.77247  1.00000000
6279.90999  1.00000000
6280.04751  1.00000000
6280.18502  1.00000000
6280.32254  1.00000000
6280.46006  1.00000000
6280.59757  1.00000000
6280.73509  1.00000000
6280.87261  1.00000000
6281.01013  1.00000000
6281.14764  1.00000000
6281.28516  1.00000000
6281.42268  1.00000000
6281.56020  1.00000000
6281.69771  1.00000000
6281.83523  1.00000000
6281.97275  1.00000000
6282.11026  1.00000000
6282.24778  1.00000000
6282.38530  1.00000000
6282.52282  1.00000000
6282.66033  1.00000000
6282.79785  1.00000000
6282.93537  1.00000000
6283.07288  1.00000000
6283.21040  1.00000000
6283.34792  1.00000000
6283.48544  1.00000000
6283.62295  1.00000000
6283.76047  1.00000000
6283.89799  1.00000000
6284.03550  1.00000000
6284.17302  1.00000000
6284.31054  1.00000000
6284.44806  1.00000000
6284.58557  1.00000000
6284.72309  1.00000000
6284.86061  1.00000000
6284.99812  1.00000000
6285.13564  1.00000000
6285.27316  1.00000000
6285.41068  1.00000000
6285.54819  1.00000000
6285.68571  1.00000000
6285.82323  1.00000000
6285.96075  1.00000000
6286.09826  1.00000000
6286.23578  1.00000000
6286.37330  1.00000000
6286.51081  1.00000000
6286.64833  1.00000000
6286.78585  1.00000000
6286.92337  1.00000000
6287.06088  1.00000000
6287.19840  1.00000000
6287.33592  1.00000000
6287.47343  1.00000000
6287.61095  1.00000000
6287.74847  1.00000000
6287.88599  1.00000000
6288.02350  1.00000000
6288.16102  1.00000000
6288.29854  1.00000000
6288.43605  1.00000000
6288.57357  1.00000000
6288.71109  1.00000000
6288.84861  1.00000000
6288.98612  1.00000000
6289.12364  1.00000000
6289.26116  1.00000000
6289.39867  1.00000000
6289.53619  1.00000000
6289.67371  1.00000000
6289.81123  1.00000000
6289.94874  1.00000000
6290.08626  1.00000000
6290.22378  1.00000000
6290.36130  1.00000000
6290.49881  1.00000000
6290.63633  1.00000000
6290.77385  1.00000000
6290.91136  1.00000000
6291.04888  1.00000000
6291.18640  1.00000000
6291.32392  1.00000000
6291.46143  1.00000000
6291.59895  1.00000000
6291.73647  1.00000000
6291.87398  1.00000000
6292.01150  1.00000000
6292.14902  1.00000000
6292.28654  1.00000000
6292.42405  1.00000000
6292.56157  1.00000000
6292.69909  1.00000000
6292.83660  1.00000000
6292.97412  1.00000000
6293.11164  1.00000000
6293.24916  1.00000000
6293.38667  1.00000000
6293.52419  1.00000000
6293.66171  1.00000000
6293.79922  1.00000000
6293.93674  1.00000000
6294.07426  1.00000000
6294.21178  1.00000000
6294.34929  1.00000000
6294.48681  1.00000000
6294.62433  1.00000000
6294.76185  1.00000000
6294.89936  1.00000000
6295.03688  1.00000000
6295.17440  1.00000000
6295.31191  1.00000000
6295.44943  1.00000000
6295.58695  1.00000000
6295.72447  1.00000000
6295.86198  1.00000000
6295.99950  1.00000000
6296.13702  1.00000000
6296.27453  1.00000000
6296.41205  1.00000000
6296.54957  1.00000000
6296.68709  1.00000000
6296.82460  1.00000000
6296.96212  1.00000000
6297.09964  1.00000000
6297.23715  1.00000000
6297.37467  1.00000000
6297.51219  1.00000000
6297.64971  1.00000000
6297.78722  1.00000000
6297.92474  1.00000000
6298.06226  1.00000000
6298.19977  1.00000000
6298.33729  1.00000000
6298.47481  1.00000000
6298.61233  1.00000000
6298.74984  1.00000000
6298.88736  1.00000000
6299.02488  1.00000000
6299.16240  1.00000000
6299.29991  1.00000000
6299.43743  1.00000000
6299.57495  1.00000000
6299.71246  1.00000000
6299.84998  1.00000000
6299.98750  1.00000000
6300.12502  1.00000000
6300.26253  1.00000000
6300.40005  1.00000000
6300.53757  1.00000000
6300.67508  1.00000000
6300.81260  0.99999998
6300.95012  0.99999976
6301.08764  0.99999769
6301.22515  0.99998202
6301.36267  0.99988646
6301.50019  0.99941890
6301.63770  0.99758962
6301.77522  0.99189660
6301.91274  0.97792025
6302.05026  0.95123971
6302.18777  0.91272625
6302.32529  0.87339638
6302.46281  0.85114830
6302.60033  0.85815740
6302.73784  0.89045193
6302.87536  0.93142781
6303.01288  0.96521144
6303.15039  0.98569559
6303.28791  0.99523296
6303.42543  0.99871242
6303.56295  0.99971813
6303.70046  0.99994999
6303.83798  0.99999281
6303.97550  0.99999916
6304.11301  0.99999992
6304.25053  0.99999999
6304.38805  1.00000000
6304.52557  1.00000000
6304.66308  1.00000000
6304.80060  1.00000000
6304.93812  1.00000000
6305.07563  1.00000000
6305.21315  1.00000000
6305.35067  1.00000000
6305.48819  1.00000000
6305.62570  1.00000000
6305.76322  1.00000000
6305.90074  1.00000000
6306.03825  1.00000000
6306.17577  1.00000000
6306.31329  1.00000000
6306.45081  1.00000000
6306.58832  1.00000000
6306.72584  1.00000000
6306.86336  1.00000000
6307.00088  1.00000000
6307.13839  1.00000000
6307.27591  1.00000000
6307.41343  1.00000000
6307.55094  1.00000000
6307.68846  1.00000000
6307.82598  1.00000000
6307.96350  1.00000000
6308.10101  1.00000000
6308.23853  1.00000000
6308.37605  1.00000000
6308.51356  1.00000000
6308.65108  1.00000000
6308.78860  1.00000000
6308.92612  1.00000000
6309.06363  1.00000000
6309.20115  1.00000000
6309.33867  1.00000000
6309.47618  1.00000000
6309.61370  1.00000000
6309.75122  1.00000000
6309.88874  1.00000000
6310.02625  1.00000000
6310.16377  1.00000000
6310.30129  1.00000000
6310.43880  1.00000000
6310.57632  1.00000000
6310.71384  1.00000000
6310.85136  1.00000000
6310.98887  1.00000000
6311.12639  1.00000000
6311.26391  1.00000000
6311.40143  1.00000000
6311.53894  1.00000000
6311.67646  1.00000000
6311.81398  1.00000000
6311.95149  1.00000000
6312.08901  1.00000000
6312.22653  1.00000000
6312.36405  1.00000000
6312.50156  1.00000000
6312.63908  1.00000000
6312.77660  1.00000000
6312.91411  1.00000000
6313.05163  1.00000000
6313.18915  1.00000000
6313.32667  1.00000000
6313.46418  1.00000000
6313.60170  1.00000000
6313.73922  1.00000000
6313.87673  1.00000000
6314.01425  1.00000000
6314.15177  1.00000000
6314.28929  1.00000000
6314.42680  1.00000000
6314.56432  1.00000000
6314.70184  1.00000000
6314.83935  1.00000000
6314.97687  1.00000000
6315.11439  1.00000000
6315.25191  1.00000000
6315.38942  1.00000000
6315.52694  1.00000000
6315.66446  1.00000000
6315.80198  1.00000000
6315.93949  1.00000000
6316.07701  1.00000000
6316.21453  1.00000000
6316.35204  1.00000000
6316.48956  1.00000000
6316.62708  1.00000000
6316.76460  1.00000000
6316.90211  1.00000000
6317.03963  1.00000000
6317.17715  1.00000000
6317.31466  1.00000000
6317.45218  1.00000000
6317.58970  1.00000000
6317.72722  1.00000000
6317.86473  1.00000000
6318.00225  1.00000000
6318.13977  1.00000000
6318.27728  1.00000000
6318.41480  1.00000000
6318.55232  1.00000000
6318.68984  1.00000000
6318.82735  1.00000000
6318.96487  1.00000000
6319.10239  1.00000000
6319.23990  1.00000000
6319.37742  1.00000000
6319.51494  1.00000000
6319.65246  1.00000000
6319.78997  1.00000000
6319.92749  1.00000000
6320.06501  1.00000000
6320.20253  1.00000000
6320.34004  1.00000000
6320.47756  1.00000000
6320.61508  1.00000000
6320.75259  1.00000000
6320.89011  1.00000000
6321.02763  1.00000000
6321.16515  1.00000000
6321.30266  1.00000000
6321.44018  1.00000000
6321.57770  1.00000000
6321.71521  1.00000000
6321.85273  1.00000000
6321.99025  1.00000000
6322.12777  1.00000000
6322.26528  1.00000000
6322.40280  1.00000000
6322.54032  1.00000000
6322.67783  1.00000000
6322.81535  1.00000000
6322.95287  1.00000000
6323.09039  1.00000000
6323.22790  1.00000000
6323.36542  1.00000000
6323.50294  1.00000000
6323.64046  1.00000000
6323.77797  1.00000000
6323.91549  1.00000000
6324.05301  1.00000000
6324.19052  1.00000000
6324.32804  1.00000000
6324.46556  1.00000000
6324.60308  1.00000000
6324.74059  1.00000000
6324.87811  1.00000000
6325.01563  1.00000000
6325.15314  1.00000000
6325.29066  1.00000000
6325.42818  1.00000000
6325.56570  1.00000000
6325.70321  1.00000000
6325.84073  1.00000000
6325.97825  1.00000000
6326.11576  1.00000000
6326.25328  1.00000000
6326.39080  1.00000000
6326.52832  1.00000000
6326.66583  1.00000000
6326.80335  1.00000000
6326.94087  1.00000000
6327.07838  1.00000000
6327.21590  1.00000000
6327.35342  1.00000000
6327.49094  1.00000000
6327.62845  1.00000000
6327.76597  1.00000000
6327.90349  1.00000000
6328.04101  1.00000000
6328.17852  1.00000000
6328.31604  1.00000000
6328.45356  1.00000000
6328.59107  1.00000000
6328.72859  1.00000000
6328.86611  1.00000000
6329.00363  1.00000000
6329.14114  1.00000000
6329.27866  1.00000000
6329.41618  1.00000000
6329.55369  1.00000000
6329.69121  1.00000000
6329.82873  1.00000000
6329.96625  1.00000000
6330.10376  1.00000000
6330.24128  1.00000000
6330.37880  1.00000000
6330.51631  1.00000000
6330.65383  1.00000000
6330.79135  1.00000000
6330.92887  1.00000000
6331.06638  1.00000000
6331.20390  1.00000000
6331.34142  1.00000000
6331.47893  1.00000000
6331.61645  1.00000000
6331.75397  1.00000000
6331.89149  1.00000000
6332.02900  1.00000000
6332.16652  1.00000000
6332.30404  1.00000000
6332.44156  1.00000000
6332.57907  1.00000000
6332.71659  1.00000000
6332.85411  1.00000000
6332.99162  1.00000000
6333.12914  1.00000000
6333.26666  1.00000000
6333.40418  1.00000000
6333.54169  1.00000000
6333.67921  1.00000000
6333.81673  1.00000000
6333.95424  1.00000000
6334.09176  1.00000000
6334.22928  1.00000000
6334.36680  1.00000000
6334.50431  1.00000000
6334.64183  1.00000000
6334.77935  1.00000000
6334.91686  1.00000000
6335.05438  1.00000000
6335.19190  1.00000000
6335.32942  1.00000000
6335.46693  1.00000000
6335.60445  1.00000000
6335.74197  1.00000000
6335.87948  1.00000000
6336.01700  1.00000000
6336.15452  1.00000000
6336.29204  1.00000000
6336.42955  1.00000000
6336.56707  1.00000000
6336.70459  1.00000000
6336.84211  1.00000000
6336.97962  1.00000000
6337.11714  1.00000000
6337.25466  1.00000000
6337.39217  1.00000000
6337.52969  1.00000000
6337.66721  1.00000000
6337.80473  1.00000000
6337.94224  1.00000000
6338.07976  1.00000000
6338.21728  1.00000000
6338.35479  1.00000000
6338.49231  1.00000000
6338.62983  1.00000000
6338.76735  1.00000000
6338.90486  1.00000000
6339.04238  1.00000000
6339.17990  1.00000000
6339.31741  1.00000000
6339.45493  1.00000000
6339.59245  1.00000000
6339.72997  1.00000000
6339.86748  1.00000000
6340.00500  1.00000000
6340.14252  1.00000000
6340.28004  1.00000000
6340.41755  1.00000000
6340.55507  1.00000000
6340.69259  1.00000000
6340.83010  1.00000000
6340.96762  1.00000000
6341.10514  1.00000000
6341.24266  1.00000000
6341.38017  1.00000000
6341.51769  1.00000000
6341.65521  1.00000000
6341.79272  1.00000000
6341.93024  1.00000000
6342.06776  1.00000000
6342.20528  1.00000000
6342.34279  1.00000000
6342.48031  1.00000000
6342.61783  1.00000000
6342.75534  1.00000000
6342.89286  1.00000000
6343.03038  1.00000000
6343.16790  1.00000000
6343.30541  1.00000000
6343.44293  1.00000000
6343.58045  1.00000000
6343.71796  1.00000000
6343.85548  1.00000000
6343.99300  1.00000000
6344.13052  1.00000000
6344.26803  1.00000000
6344.40555  1.00000000
6344.54307  1.00000000
6344.68059  1.00000000
6344.81810  1.00000000
6344.95562  1.00000000
6345.09314  1.00000000
6345.23065  1.00000000
6345.36817  1.00000000
6345.50569  1.00000000
6345.64321  1.00000000
6345.78072  1.00000000
6345.91824  1.00000000
6346.05576  1.00000000
6346.19327  1.00000000
6346.33079  1.00000000
6346.46831  1.00000000
6346.60583  1.00000000
6346.74334  1.00000000
6346.88086  1.00000000
6347.01838  1.00000000
6347.15589  1.00000000
6347.29341  1.00000000
6347.43093  1.00000000
6347.56845  1.00000000
6347.70596  1.00000000
6347.84348  1.00000000
6347.98100  1.00000000
6348.11851  1.00000000
6348.25603  1.00000000
6348.39355  1.00000000
6348.53107  1.00000000
6348.66858  1.00000000
6348.80610  1.00000000
6348.94362  1.00000000
6349.08114  1.00000000
6349.21865  1.00000000
6349.35617  1.00000000
6349.49369  1.00000000
6349.63120  1.00000000
6349.76872  1.00000000
6349.90624  1.00000000
6350.04376  1.00000000
6350.18127  1.00000000
6350.31879  1.00000000
6350.45631  1.00000000
6350.59382  1.00000000
6350.73134  1.00000000
6350.86886  1.00000000
6351.00638  1.00000000
6351.14389  1.00000000
6351.28141  1.00000000
6351.41893  1.00000000
6351.55644  1.00000000
6351.69396  1.00000000
6351.83148  1.00000000
6351.96900  1.00000000
6352.10651  1.00000000
6352.24403  1.00000000
6352.38155  1.00000000
6352.51906  1.00000000
6352.65658  1.00000000
6352.79410  1.00000000
6352.93162  1.00000000
6353.06913  1.00000000
6353.20665  1.00000000
6353.34417  1.00000000
6353.48169  1.00000000
6353.61920  1.00000000
6353.75672  1.00000000
6353.89424  1.00000000
6354.03175  1.00000000
6354.16927  1.00000000
6354.30679  1.00000000
6354.44431  1.00000000
6354.58182  1.00000000
6354.71934  1.00000000
6354.85686  1.00000000
6354.99437  1.00000000
6355.13189  1.00000000
6355.26941  1.00000000
6355.40693  1.00000000
6355.54444  1.00000000
6355.68196  1.00000000
6355.81948  1.00000000
6355.95699  1.00000000
6356.09451  1.00000000
6356.23203  1.00000000
6356.36955  1.00000000
6356.50706  1.00000000
6356.64458  1.00000000
6356.78210  1.00000000
6356.91961  1.00000000
6357.05713  1.00000000
6357.19465  1.00000000
6357.33217  1.00000000
6357.46968  1.00000000
6357.60720  1.00000000
6357.74472  1.00000000
6357.88224  1.00000000
6358.01975  1.00000000
6358.15727  1.00000000
6358.29479  1.00000000
6358.43230  1.00000000
6358.56982  1.00000000
6358.70734  1.00000000
6358.84486  1.00000000
6358.98237  1.00000000
6359.11989  1.00000000
6359.25741  1.00000000
6359.39492  1.00000000
6359.53244  1.00000000
6359.66996  1.00000000
6359.80748  1.00000000
6359.94499  1.00000000
6360.08251  1.00000000
6360.22003  1.00000000
6360.35754  1.00000000
6360.49506  1.00000000
6360.63258  1.00000000
6360.77010  1.00000000
6360.90761  1.00000000
6361.04513  1.00000000
6361.18265  1.00000000
6361.32017  1.00000000
6361.45768  1.00000000
6361.59520  1.00000000
6361.73272  1.00000000
6361.87023  1.00000000
6362.00775  1.00000000
6362.14527  1.00000000
6362.28279  1.00000000
6362.42030  1.00000000
6362.55782  1.00000000
6362.69534  1.00000000
6362.83285  1.00000000
6362.97037  1.00000000
6363.10789  1.00000000
6363.24541  1.00000000
6363.38292  1.00000000
6363.52044  1.00000000
6363.65796  1.00000000
6363.79547  1.00000000
6363.93299  1.00000000
6364.07051  1.00000000
6364.20803  1.00000000
6364.34554  1.00000000
6364.48306  1.00000000
6364.62058  1.00000000
6364.75809  1.00000000
6364.89561  1.00000000
6365.03313  1.00000000
6365.17065  1.00000000
6365.30816  1.00000000
6365.44568  1.00000000
6365.58320  1.00000000
6365.72072  1.00000000
6365.85823  1.00000000
6365.99575  1.00000000
6366.13327  1.00000000
6366.27078  1.00000000
6366.40830  1.00000000
6366.54582  1.00000000
6366.68334  1.00000000
6366.82085  1.00000000
6366.95837  1.00000000
6367.09589  1.00000000
6367.23340  1.00000000
6367.37092  1.00000000
6367.50844  1.00000000
6367.64596  1.00000000
6367.78347  1.00000000
6367.92099  1.00000000
6368.05851  1.00000000
6368.19602  1.00000000
6368.33354  1.00000000
6368.47106  1.00000000
6368.60858  1.00000000
6368.74609  1.00000000
6368.88361  1.00000000
6369.02113  1.00000000
6369.15864  1.00000000
6369.29616  1.00000000
6369.43368  1.00000000
6369.57120  1.00000000
6369.70871  1.00000000
6369.84623  1.00000000
6369.98375  1.00000000
6370.12127  1.00000000
6370.25878  1.00000000
6370.39630  1.00000000
6370.53382  1.00000000
6370.67133  1.00000000
6370.80885  1.00000000
6370.94637  1.00000000
6371.08389  1.00000000
6371.22140  1.00000000
6371.35892  1.00000000
6371.49644  1.00000000
6371.63395  1.00000000
6371.77147  1.00000000
6371.90899  1.00000000
6372.04651  1.00000000
6372.18402  1.00000000
6372.32154  1.00000000
6372.45906  1.00000000
6372.59657  1.00000000
6372.73409  1.00000000
6372.87161  1.00000000
6373.00913  1.00000000
6373.14664  1.00000000
6373.28416  1.00000000
6373.42168  1.00000000
6373.55919  1.00000000
6373.69671  1.00000000
6373.83423  1.00000000
6373.97175  1.00000000
6374.10926  1.00000000
6374.24678  1.00000000
6374.38430  1.00000000
6374.52182  1.00000000
6374.65933  1.00000000
6374.79685  1.00000000
6374.93437  1.00000000
6375.07188  1.00000000
6375.20940  1.00000000
6375.34692  1.00000000
6375.48444  1.00000000
6375.62195  1.00000000
6375.75947  1.00000000
6375.89699  1.00000000
6376.03450  1.00000000
6376.17202  1.00000000
6376.30954  1.00000000
6376.44706  1.00000000
6376.58457  1.00000000
6376.72209  1.00000000
6376.85961  1.00000000
6376.99712  1.00000000
6377.13464  1.00000000
6377.27216  1.00000000
6377.40968  1.00000000
6377.54719  1.00000000
6377.68471  1.00000000
6377.82223  1.00000000
6377.95974  1.00000000
6378.09726  1.00000000
6378.23478  1.00000000
6378.37230  1.00000000
6378.50981  1.00000000
6378.64733  1.00000000
6378.78485  1.00000000
6378.92237  1.00000000
6379.05988  1.00000000
6379.19740  1.00000000
6379.33492  1.00000000
6379.47243  1.00000000
6379.60995  1.00000000
6379.74747  1.00000000
6379.88499  1.00000000
6380.02250  1.00000000
6380.16002  1.00000000
6380.29754  1.00000000
6380.43505  1.00000000
6380.57257  1.00000000
6380.71009  1.00000000
6380.84761  1.00000000
6380.98512  1.00000000
6381.12264  1.00000000
6381.26016  1.00000000
6381.39767  1.00000000
6381.53519  1.00000000
6381.67271  1.00000000
6381.81023  1.00000000
6381.94774  1.00000000
6382.08526  1.00000000
6382.22278  1.00000000
6382.36030  1.00000000
6382.49781  1.00000000
6382.63533  1.00000000
6382.77285  1.00000000
6382.91036  1.00000000
6383.04788  1.00000000
6383.18540  1.00000000
6383.32292  1.00000000
6383.46043  1.00000000
6383.59795  1.00000000
6383.73547  1.00000000
6383.87298  1.00000000
6384.01050  1.00000000
6384.14802  1.00000000
6384.28554  1.00000000
6384.42305  1.00000000
6384.56057  1.00000000
6384.69809  1.00000000
6384.83560  1.00000000
6384.97312  1.00000000
6385.11064  1.00000000
6385.24816  1.00000000
6385.38567  1.00000000
6385.52319  1.00000000
6385.66071  1.00000000
6385.79822  1.00000000
6385.93574  1.00000000
6386.07326  1.00000000
6386.21078  1.00000000
6386.34829  1.00000000
6386.48581  1.00000000
6386.62333  1.00000000
6386.76085  1.00000000
6386.89836  1.00000000
6387.03588  1.00000000
6387.17340  1.00000000
6387.31091  1.00000000
6387.44843  1.00000000
6387.58595  1.00000000
6387.72347  1.00000000
6387.86098  1.00000000
6387.99850  1.00000000
6388.13602  1.00000000
6388.27353  1.00000000
6388.41105  1.00000000
6388.54857  1.00000000
6388.68609  1.00000000
6388.82360  1.00000000
6388.96112  1.00000000
6389.09864  1.00000000
6389.23615  1.00000000
6389.37367  1.00000000
6389.51119  1.00000000
6389.64871  1.00000000
6389.78622  1.00000000
6389.92374  1.00000000
6390.06126  1.00000000
6390.19877  1.00000000
6390.33629  1.00000000
6390.47381  1.00000000
6390.61133  1.00000000
6390.74884  1.00000000
6390.88636  1.00000000
6391.02388  1.00000000
6391.16140  1.00000000
6391.29891  1.00000000
6391.43643  1.00000000
6391.57395  1.00000000
6391.71146  1.00000000
6391.84898  1.00000000
6391.98650  1.00000000
6392.12402  1.00000000
6392.26153  1.00000000
6392.39905  1.00000000
6392.53657  1.00000000
6392.67408  1.00000000
6392.81160  1.00000000
6392.94912  1.00000000
6393.08664  1.00000000
6393.22415  1.00000000
6393.36167  1.00000000
6393.49919  1.00000000
6393.63670  1.00000000
6393.77422  1.00000000
6393.91174  1.00000000
6394.04926  1.00000000
6394.18677  1.00000000
6394.32429  1.00000000
6394.46181  1.00000000
6394.59932  1.00000000
6394.73684  1.00000000
6394.87436  1.00000000
6395.01188  1.00000000
6395.14939  1.00000000
6395.28691  1.00000000
6395.42443  1.00000000
6395.56195  1.00000000
6395.69946  1.00000000
6395.83698  1.00000000
6395.97450  1.00000000
6396.11201  1.00000000
6396.24953  1.00000000
6396.38705  1.00000000
6396.52457  1.00000000
6396.66208  1.00000000
6396.79960  1.00000000
6396.93712  1.00000000
6397.07463  1.00000000
6397.21215  1.00000000
6397.34967  1.00000000
6397.48719  1.00000000
6397.62470  1.00000000
6397.76222  1.00000000
6397.89974  1.00000000
6398.03725  1.00000000
6398.17477  1.00000000
6398.31229  1.00000000
6398.44981  1.00000000
6398.58732  1.00000000
6398.72484  1.00000000
6398.86236  1.00000000
6398.99987  1.00000000
6399.13739  1.00000000
6399.27491  1.00000000
6399.41243  1.00000000
6399.54994  1.00000000
6399.68746  1.00000000
6399.82498  1.00000000
6399.96250  1.00000000
6400.10001  1.00000000
6400.23753  1.00000000
6400.37505  1.00000000
6400.51256  1.00000000
6400.65008  1.00000000
6400.78760  1.00000000
6400.92512  1.00000000
6401.06263  1.00000000
6401.20015  1.00000000
6401.33767  1.00000000
6401.47518  1.00000000
6401.61270  1.00000000
6401.75022  1.00000000
6401.88774  1.00000000
6402.02525  1.00000000
6402.16277  1.00000000
6402.30029  1.00000000
6402.43780  1.00000000
6402.57532  1.00000000
6402.71284  1.00000000
6402.85036  1.00000000
6402.98787  1.00000000
6403.12539  1.00000000
6403.26291  1.00000000
6403.40043  1.00000000
6403.53794  1.00000000
6403.67546  1.00000000
6403.81298  1.00000000
6403.95049  1.00000000
6404.08801  1.00000000
6404.22553  1.00000000
6404.36305  1.00000000
6404.50056  1.00000000
6404.63808  1.00000000
6404.77560  1.00000000
6404.91311  1.00000000
6405.05063  1.00000000
6405.18815  1.00000000
6405.32567  1.00000000
6405.46318  1.00000000
6405.60070  1.00000000
6405.73822  1.00000000
6405.87573  1.00000000
6406.01325  1.00000000
6406.15077  1.00000000
6406.28829  1.00000000
6406.42580  1.00000000
6406.56332  1.00000000
6406.70084  1.00000000
6406.83835  1.00000000
6406.97587  1.00000000
6407.11339  1.00000000
6407.25091  1.00000000
6407.38842  1.00000000
6407.52594  1.00000000
6407.66346  1.00000000
6407.80098  1.00000000
6407.93849  1.00000000
6408.07601  1.00000000
6408.21353  1.00000000
6408.35104  1.00000000
6408.48856  1.00000000
6408.62608  1.00000000
6408.76360  1.00000000
6408.90111  1.00000000
6409.03863  1.00000000
6409.17615  1.00000000
6409.31366  1.00000000
6409.45118  1.00000000
6409.58870  1.00000000
6409.72622  1.00000000
6409.86373  1.00000000
6410.00125  1.00000000
6410.13877  1.00000000
6410.27628  1.00000000
6410.41380  1.00000000
6410.55132  1.00000000
6410.68884  1.00000000
6410.82635  1.00000000
6410.96387  1.00000000
